GMT,FRAC1,LTDC1,HIDC1,BHNC1,MPAC1,OWCC1,BNCC1,BCKC1,MEEC1,HPIC1,POHC1,EXQC1,DSNC1,STVC1,NWMC1,LGCC1,WARC1,LGAC1,PNEC1,LBDC1,OREC1,PATC1,HETC1,LNRC1,CHVC1F,DCMC1,NDPC1,MDSC1,NDVC1,NSWC1,AVYC1,NMSC1,OBBC1,RIPC1,PTTC1,VNSC1,KNFC1L,STVC1,MDSC1,OBBC1,RIPC1,NWMC1,CRDC1,PATC1,MZRC1,VNSC1,AVYC1L,NDPC1L
,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,SQIN,SQIN
2025-12-17 12:00:00,0.99626,0.00129,0.01407,0,0.002,0.001,0.001,0.005,0.02,0.05262,0.10329,3.99868,0.01184,0.12101,0.55592,0.00001,0,0.00001,0,-0.00877,0.00001,0.60107,0.18902,-0.06224,0.31284,0,0.34686,0.18056,0.0147,0.01123,0.23703,0.16222,0.21502,0.19192,0,1.07372,0.00463,0.12101,0.18056,0.21502,0.19192,0.55592,0.5729,0.60107,0.74681,1.07372,0.02695,0.16157
2025-12-17 13:00:00,0.9184,0.00129,0.02278,0,0.002,0.001,0.001,0.005,0.02,0.05356,0.10329,3.99868,0.01184,0.12201,0.55592,0.00001,0,0.00001,0,0.00294,0.00001,0.59807,0.09641,-0.06113,0.29525,0,0.37825,0.18056,0.01435,0.01126,0.23703,0.13276,0.21502,0.19192,0,1.07932,0.00462,0.12201,0.18056,0.21502,0.19192,0.55592,0.57572,0.59807,0.74715,1.07932,0.02736,0.16138
2025-12-17 14:00:00,0.84054,0.00129,0.01842,0,0.002,0.001,0.001,0.005,0.02,0.05356,0.10329,5.2708,0.01184,0.12101,0.55592,0.00001,0,0.00001,0,0.00294,0.00001,0.60107,0.07781,-0.07928,0.24285,0,0.40964,0.18056,0.01398,0.05605,0.23503,0.10374,0.21502,0.19192,0,1.06814,0.00461,0.12101,0.18056,0.21502,0.19192,0.55592,0.57572,0.60107,0.74742,1.06814,0.02821,0.16137
2025-12-17 15:00:00,0.84017,0.00129,0.00971,0,0.002,0.001,0.001,0.005,0.02,0.05356,0.10329,5.90723,0.01184,0.12201,0.55592,0.00001,0,0.00001,0,-0.01024,0.00001,0.60107,0.13299,-0.07928,0.26028,0,0.44103,0.18056,0.01434,0.06114,0.23503,0.07557,0.21502,0.19192,0,1.06814,0.0046,0.12201,0.18056,0.21502,0.19192,0.55592,0.57572,0.60107,0.74761,1.06814,0.02991,0.16136
2025-12-17 16:00:00,0.762,0.00128,0.00971,0,0.002,0.001,0.001,0.005,0.02,0.05356,0.10495,3.99535,0.01184,0.12201,0.55592,0.00001,0,0.00001,0,-0.01024,0.00001,0.60107,0.13311,-0.06107,0.34896,0,0.54201,0.18056,0.01433,0.0693,0.23703,0.04994,0.21502,0.19192,0,1.06258,0.00459,0.12201,0.18056,0.21502,0.19192,0.55592,0.57572,0.60107,0.74781,1.06258,0.03416,0.16135
2025-12-17 17:00:00,0.68451,0.00128,0.00971,0,0.002,0.001,0.001,0.005,0.02,0.05356,0.10495,0.17715,0.01184,0.12201,0.55592,0.00001,0,0.00001,0,0.00297,0.00001,0.59807,0.09692,-0.07904,0.34835,0,0.64299,0.18056,0.01434,0.09475,0.23803,0.02562,0.21802,0.19192,0,1.07932,0.00458,0.12201,0.18056,0.21802,0.19192,0.55592,0.5729,0.59807,0.748,1.07932,0.0397,0.16134
2025-12-17 18:00:00,0.60776,0.00128,0.00971,0,0.002,0.001,0.001,0.005,0.02,0.05356,0.10495,-4.89762,0.01184,0.12201,0.55592,0.00001,0,0.00001,0,0.00886,0.00001,0.60107,0.17185,-0.10506,0.25954,0,0.74397,0.18056,0.01508,0.10035,0.23903,0,0.21802,0.19192,0,1.06258,0.00457,0.12201,0.18056,0.21802,0.19192,0.55592,0.5729,0.60107,0.74821,1.06258,0.04396,0.16132
2025-12-17 19:00:00,0.52997,0.00128,0.001,0,0.002,0.001,0.001,0.005,0.02,0.05356,0.10663,-9.33929,0.01184,0.12201,0.55592,0.00001,0,0.00001,0,-0.00286,0.00001,0.60107,0.19121,-0.11205,0.18032,0,0.84495,0.18289,0.01512,0.06927,0.24103,0.01232,0.21802,0.19192,0,1.07372,0.00456,0.12201,0.18289,0.21802,0.19192,0.55592,0.5729,0.60107,0.74843,1.07372,0.04678,0.16131
2025-12-17 20:00:00,0.45174,0.00128,0.001,0,0.002,0.001,0.001,0.005,0.02,0.05356,0.10663,-11.89055,0.01184,0.12201,0.55592,0.00001,0,0.00001,0,0.00009,0.00001,0.60107,0.2106,-0.12413,0.23977,0,0.94593,0.18289,0.01479,0.05853,0.23903,0.02275,0.21802,0.19192,0,1.06814,0.00455,0.12201,0.18289,0.21802,0.19192,0.55592,0.5729,0.60107,0.74866,1.06814,0.04773,0.1613
2025-12-17 21:00:00,0.37425,0.00128,0.01407,0,0.002,0.001,0.001,0.005,0.02,0.05356,0.10663,-11.89722,0.01184,0.12201,0.55876,0.00001,0,0.00001,0,0.00594,0.00001,0.60407,0.23031,-0.13325,0.27522,0,1.04691,0.18289,0.01519,0.06309,0.24303,0.03287,0.21802,0.19192,0,1.07932,0.00454,0.12201,0.18289,0.21802,0.19192,0.55876,0.5729,0.60407,0.74891,1.07932,0.04836,0.16128
2025-12-17 22:00:00,0.37462,0.00128,0.01842,0,0.002,0.001,0.001,0.005,0.02,0.05356,0.10663,-9.98534,0.01184,0.12201,0.55876,0.00001,0,0.00001,0,0.003,0.00001,0.60407,0.21324,-0.12241,0.11681,0,1.04691,0.18289,0.01485,0.04834,0.24003,0.04157,0.21802,0.19192,0,1.07372,0.00452,0.12201,0.18289,0.21802,0.19192,0.55876,0.57572,0.60407,0.74922,1.07372,0.04759,0.16126
2025-12-17 23:00:00,0.37468,0.00128,0.01842,0,0.002,0.001,0.001,0.005,0.02,0.05356,0.10663,-6.8069,0.01184,0.12301,0.55876,0.00001,0,0.00001,0,-0.00877,0.00001,0.60107,0.21398,-0.08085,0.01798,0,1.04691,0.18523,0.01487,0.01986,0.24103,0.04938,0.21802,0.19192,0,1.07932,0.00451,0.12301,0.18523,0.21802,0.19192,0.55876,0.57572,0.60107,0.74958,1.07932,0.04591,0.16123
2025-12-18 00:00:00,0.37363,0.00128,0.01845,0,0.002,0.001,0.001,0.005,0.02,0.05356,0.10663,-2.37189,0.01184,0.12001,0.55876,0.00001,0,0.00001,0,-0.00294,0.00001,0.60407,0.17622,-0.0461,0.09889,0,1.04691,0.18523,0.01452,0.01426,0.24103,0.05768,0.21802,0.19192,0,1.07372,0.0045,0.12001,0.18523,0.21802,0.19192,0.55876,0.57572,0.60407,0.7499,1.07372,0.04472,0.16121
2025-12-18 01:00:00,0.37363,0.00128,0.02281,0,0.002,0.001,0.001,0.005,0.02,0.05452,0.10831,2.70879,0.01184,0.12201,0.56161,0.00001,0,0.00001,0,0.00877,0.00001,0.60407,0.17551,-0.03654,0.22326,0,1.04691,0.18523,0.01527,0.04937,0.24103,0.06806,0.21802,0.19071,0,1.07372,0.00449,0.12201,0.18523,0.21802,0.19071,0.56161,0.57854,0.60407,0.75019,1.07372,0.04348,0.16118
2025-12-18 02:00:00,0.45186,0.00128,0.02278,0,0.002,0.001,0.001,0.005,0.02,0.05356,0.10831,4.62696,0.01184,0.12201,0.56161,0.00001,0,0.00001,0,0.00877,0.00001,0.60407,0.15697,-0.02845,0.17279,0,1.04691,0.18758,0.01493,0.05193,0.24303,0.07874,0.21802,0.19192,0,1.07372,0.00448,0.12201,0.18758,0.21802,0.19192,0.56161,0.57854,0.60407,0.75053,1.07372,0.04256,0.16114
2025-12-18 03:00:00,0.52935,0.00128,0.01842,0,0.002,0.001,0.001,0.005,0.02,0.05356,0.10831,3.99719,0.01184,0.12201,0.56161,0.00001,0,0.00001,0,0.00289,0.00001,0.60407,0.17548,-0.00295,0.02279,0,1.04691,0.19231,0.01495,0.0311,0.24103,0.08894,0.21802,0.19071,0,1.07372,0.00447,0.12201,0.19231,0.21802,0.19071,0.56161,0.57854,0.60407,0.75092,1.07372,0.04114,0.16109
2025-12-18 04:00:00,0.52935,0.00128,0.01842,0,0.002,0.001,0.001,0.005,0.02,0.05356,0.10831,3.99719,0.01184,0.12101,0.56161,0.00001,0,0.00001,0,-0.00594,0.00001,0.60407,0.17475,0.02403,0.06568,0,1.04691,0.20185,0.01496,0.0306,0.24103,0.09786,0.21802,0.19071,0,1.07372,0.00446,0.12101,0.20185,0.21802,0.19071,0.56161,0.57854,0.60407,0.75133,1.07372,0.03846,0.16103
2025-12-18 05:00:00,0.52948,0.00128,0.01842,0,0.002,0.001,0.001,0.005,0.02,0.05356,0.10831,3.99719,0.01184,0.12101,0.56161,0.00001,0,0.00001,0,-0.00006,0.00001,0.60707,0.1555,0.04449,0.26609,0,1.04691,0.21397,0.01462,0.06468,0.24003,0.10626,0.22202,0.19071,0,1.06258,0.00445,0.12101,0.21397,0.22202,0.19071,0.56161,0.58138,0.60707,0.75179,1.06258,0.03525,0.16096
2025-12-18 06:00:00,0.49908,0.00128,0.01404,0,0.002,0.001,0.001,0.005,0.02,0.05452,0.10831,3.83958,0.01184,0.12101,0.56446,0.00001,0,0.00001,0,-0.001,0.00001,0.60707,0.21183,0.03148,0.3281,0,1.04691,0.22879,0.01536,0.08145,0.24103,0.11535,0.21802,0.19071,0,1.06258,0.00444,0.12101,0.22879,0.21802,0.19071,0.56446,0.58138,0.60707,0.75247,1.06258,0.03273,0.16086
2025-12-18 07:00:00,0.43817,0.00128,0.01404,0,0.002,0.001,0.001,0.005,0.02,0.05356,0.10663,2.83447,0.01184,0.12101,0.56161,0.00001,0,0.00001,0,-0.0088,0.00001,0.60707,0.19402,0.0335,0.18069,0,1.04691,0.24896,0.01503,0.07839,0.23803,0.14028,0.21802,0.19071,0,1.06814,0.00443,0.12101,0.24896,0.21802,0.19071,0.56161,0.58138,0.60707,0.75358,1.06814,0.03106,0.16072
2025-12-18 08:00:00,0.40155,0.00128,0.01842,0,0.002,0.001,0.001,0.005,0.02,0.05356,0.10663,1.77848,0.01184,0.12201,0.56446,0.00001,0,0.00001,0,-0.01368,0.00001,0.60707,0.15697,0.0686,0.10249,0,1.04691,0.26962,0.01468,0.06618,0.24103,0.16616,0.21802,0.19071,0,1.07372,0.00442,0.12201,0.26962,0.21802,0.19071,0.56446,0.58422,0.60707,0.75533,1.07372,0.03037,0.16051
2025-12-18 09:00:00,0.36499,0.00128,0.01842,0,0.002,0.001,0.001,0.005,0.02,0.05356,0.10663,1.41186,0.01184,0.12201,0.56161,0.00001,0,0.00001,0,-0.01171,0.00001,0.61007,0.1014,0.05663,0.25366,0,1.04691,0.28542,0.01468,0.04531,0.23903,0.19212,0.21802,0.19071,0,1.07372,0.00441,0.12201,0.28542,0.21802,0.19071,0.56161,0.58422,0.61007,0.7578,1.07372,0.02973,0.16016
2025-12-18 10:00:00,0.32806,0.00128,0.01842,0,0.002,0.001,0.001,0.005,0.02,0.05452,0.10663,1.04523,0.01184,0.12201,0.56446,0.00001,0,0.00001,0,0.00006,0.00001,0.61007,0.11994,0.03367,0.40428,0,1.04015,0.30418,0.01505,0.03616,0.24103,0.21841,0.22202,0.19071,0,1.07372,0.0044,0.12201,0.30418,0.22202,0.19071,0.56446,0.58422,0.61007,0.76122,1.07372,0.02942,0.15946
2025-12-18 11:00:00,0.29097,0.00128,0.01842,0,0.002,0.001,0.001,0.005,0.02,0.05452,0.10663,0.62826,0.01184,0.12201,0.56446,0.00001,0,0.00001,0,0.00153,0.00001,0.61307,0.13849,0.00483,0.28725,0,1.03339,0.32329,0.0147,0.02551,0.24103,0.24495,0.21802,0.19071,0,1.07372,0.00439,0.12201,0.32329,0.21802,0.19071,0.56446,0.58422,0.61307,0.7657,1.07372,0.02939,0.15736
2025-12-18 12:00:00,0.28479,0.00128,0.02278,0,0.002,0.001,0.001,0.005,0.02,0.05452,0.10663,0.47012,0.01184,0.12201,0.56161,0.00001,0,0.00001,0,-0.00338,0.00001,0.61307,0.08292,0.03361,0.11425,0,1.02663,0.33992,0.01471,0.00976,0.24103,0.27147,0.21802,0.19071,0,1.07372,0.00438,0.12201,0.33992,0.21802,0.19071,0.56161,0.58422,0.61307,0.77105,1.07372,0.02931,0.15724
2025-12-18 13:00:00,0.30897,0.00127,0.02278,0,0.002,0.001,0.001,0.005,0.02,0.05452,0.10495,0.47012,0.01184,0.12201,0.56161,0.00001,0,0.00001,0,0.00003,0.00001,0.61007,0.17559,0.07202,0.16727,0,1.01986,0.35678,0.01509,0.00114,0.24103,0.34815,0.21802,0.19192,0,1.07372,0.00437,0.12201,0.35678,0.21802,0.19192,0.56161,0.58422,0.61007,0.77717,1.07372,0.02935,0.15718
