GMT,FRAC1,LTDC1,HIDC1,BHNC1,MPAC1,OWCC1,BNCC1,BCKC1,MEEC1,HPIC1,POHC1,EXQC1,DSNC1,STVC1,NWMC1,LGCC1,WARC1,LGAC1,PNEC1,LBDC1,OREC1,PATC1,HETC1,LNRC1,CHVC1F,DCMC1,NDPC1,MDSC1,NDVC1,NSWC1,AVYC1,NMSC1,OBBC1,RIPC1,PTTC1,VNSC1,KNFC1L,STVC1,MDSC1,OBBC1,RIPC1,NWMC1,CRDC1,PATC1,MZRC1,VNSC1,AVYC1L,NDPC1L
2026-01-01 18:00:00,6.89933,0.02377,0.12027,0.10893,0.04701,0.042,1.29214,0.022,0.07049,0.67277,1.00043,14.28193,0.19823,0.14802,0.89625,0.01593,0.03997,0.00121,0.00081,-0.00739,0.00001,0.95711,3.36499,2.04282,3.60127,0.019,12.07611,0.50717,0.28627,1.04347,0.9181,4.7061,0.49906,0.23797,0.00236,1.84487,0.37067,0.14802,0.50717,0.49906,0.23797,0.89625,0.97512,0.95711,1.42497,1.84487,2.41346,3.74369
2026-01-01 19:00:00,7.1174,0.03898,0.09963,0.10901,0.05101,0.10701,1.29414,0.03,0.07321,0.77513,1.14648,12.99472,0.26063,0.15102,0.89297,0.22051,0.04581,0.00129,0.00064,0.01018,0.00001,0.95711,3.53445,2.15387,3.68539,0.019,12.2952,0.47588,0.36103,1.12284,1.27014,4.8535,0.56706,0.2394,0.00236,1.84487,0.37049,0.15102,0.47588,0.56706,0.2394,0.89297,0.97512,0.95711,1.42939,1.84487,2.63369,4.04602
2026-01-01 20:00:00,7.76993,0.06094,0.07896,0.12918,0.05701,0.16702,1.27414,0.06001,0.07757,0.78581,1.30121,11.74119,0.3205,0.15002,0.89625,0.1964,0.05165,0.00131,0.00064,0.02487,0.00001,0.95311,3.51691,2.19103,3.67361,0.01929,12.5143,0.45071,0.44338,1.16531,1.84221,4.92111,0.68808,0.24229,0.00236,1.83783,0.37031,0.15002,0.45071,0.68808,0.24229,0.89625,0.97156,0.95311,1.43412,1.83783,2.69666,4.34834
2026-01-01 21:00:00,8.53089,0.084,0.0686,0.15644,0.06101,0.16602,1.39116,0.12101,0.20816,0.82382,1.49633,10.53286,0.37116,0.14802,0.89297,0.13767,0.0575,0.00143,0.00049,0.03273,0.00001,0.95711,3.40452,2.14042,3.51802,0.01963,12.73339,0.43141,0.49095,1.16719,2.27425,4.96764,0.79809,0.24374,0.00259,1.85191,0.37013,0.14802,0.43141,0.79809,0.24374,0.89297,0.97156,0.95711,1.43771,1.85191,2.71921,4.65067
2026-01-01 22:00:00,9.83763,0.10789,0.07896,0.18369,0.06101,0.14402,1.41616,0.29203,0.58639,0.89708,1.59641,9.38542,0.38515,0.14702,0.89625,0.08325,0.06334,0.00304,0.00049,0.02051,0.00001,0.95711,3.23433,2.00333,3.16994,0.02,12.95248,0.42049,0.55973,1.15677,2.46727,4.9389,0.81109,0.24666,0.00283,1.85896,0.36995,0.14702,0.42049,0.81109,0.24666,0.89625,0.97156,0.95711,1.43944,1.85896,2.5891,4.95299
2026-01-01 23:00:00,11.1455,0.13555,0.09467,0.20494,0.06101,0.23703,1.28714,0.46605,0.73252,0.8962,1.65964,8.22222,0.36251,0.14602,0.89625,0.06605,0.06918,0.03667,0.00049,-0.00491,0.00001,0.95711,2.97231,1.89455,2.83347,0.022,13.17158,0.41236,0.50565,1.12726,2.22025,4.86504,0.75308,0.24959,0.00292,1.85896,0.36977,0.14602,0.41236,0.75308,0.24959,0.89625,0.97156,0.95711,1.43944,1.85896,2.3657,5.25532
2026-01-02 00:00:00,11.79819,0.15757,0.09985,0.20494,0.06201,0.25903,1.04212,0.59207,0.79009,0.89708,1.66695,7.05833,0.33441,0.14402,0.89625,0.05082,0.07502,0.06706,0.00064,-0.00294,0.00001,0.95311,2.78472,1.84586,2.77918,0.021,13.39067,0.40965,0.48179,1.08417,2.05023,4.82022,0.68408,0.25255,0.00308,1.85191,0.36959,0.14402,0.40965,0.68408,0.25255,0.89625,0.96801,0.95311,1.43816,1.85191,2.20168,5.55764
2026-01-02 01:00:00,12.34283,0.1752,0.11539,0.20486,0.06801,0.24603,0.8711,0.65707,0.88786,0.89708,1.70366,6.76787,0.30749,0.14302,0.89625,0.03896,0.06485,0.07412,0.00143,0.00003,0.00001,0.95311,2.59766,1.77563,2.62773,0.024,13.19217,0.40696,0.50385,1.04047,1.86121,4.82288,0.61607,0.25404,0.00335,1.85896,0.35147,0.14302,0.40696,0.61607,0.25404,0.89625,0.96801,0.95311,1.43606,1.85896,2.06823,5.85997
2026-01-02 02:00:00,12.88793,0.18856,0.13102,0.20586,0.07301,0.23403,0.75608,0.67107,1.06387,0.91448,1.73332,6.42659,0.28224,0.14302,0.89625,0.03173,0.05469,0.08495,0.0012,-0.00438,0.00001,0.94911,2.44793,1.70682,2.43547,0.024,12.99367,0.40427,0.5219,0.99736,1.7572,4.85079,0.56306,0.25702,0.00335,1.88017,0.33334,0.14302,0.40427,0.56306,0.25702,0.89625,0.96801,0.94911,1.43348,1.88017,2.0019,6.1623
2026-01-02 03:00:00,13.43256,0.19768,0.15174,0.21894,0.07601,0.20602,0.66907,0.67408,1.23652,0.87417,1.73332,6.03393,0.25974,0.14302,0.89297,0.02694,0.04452,0.10722,0.00081,-0.01907,0.00001,0.94611,2.33843,1.63937,2.33515,0.026,12.79518,0.40157,0.54297,0.95486,1.73819,4.86476,0.53106,0.25852,0.00335,1.89437,0.31522,0.14302,0.40157,0.53106,0.25852,0.89297,0.96447,0.94611,1.43072,1.89437,1.92225,5.91165
2026-01-02 04:00:00,13.65063,0.20382,0.17759,0.24611,0.09601,0.17602,0.55106,0.66907,1.38115,0.87987,1.73332,5.64966,0.24,0.14302,0.89297,0.02355,0.03435,0.13206,0.01752,-0.01468,0.00001,0.94611,2.17202,1.58609,2.19853,0.029,12.59668,0.40157,0.52701,0.92346,1.58618,4.86563,0.51506,0.25702,0.00335,1.90149,0.2971,0.14302,0.40157,0.51506,0.25702,0.89297,0.96447,0.94611,1.42796,1.90149,1.83198,5.661
2026-01-02 05:00:00,13.58379,0.19696,0.22424,0.29445,0.15002,0.15702,0.38204,0.65007,1.48575,0.85158,1.71846,5.26707,0.22308,0.14202,0.89297,0.02038,0.02419,0.11465,0.01435,0.00586,0.00001,0.9421,2.07825,1.52395,2.18408,0.03,12.39818,0.40157,0.50007,0.91357,1.51717,4.86138,0.51906,0.26003,0.00335,1.91576,0.27897,0.14202,0.40157,0.51906,0.26003,0.89297,0.96093,0.9421,1.42517,1.91576,1.74631,5.41035
2026-01-02 06:00:00,13.2357,0.18644,0.30221,0.36304,0.21402,0.13101,0.34148,0.61707,1.58076,0.81286,1.65236,4.86053,0.20838,0.14302,0.8897,0.01784,0.01402,0.1006,0.01149,0.00586,0.00001,0.9421,1.96892,1.44975,2.07718,0.033,12.19968,0.40157,0.46148,0.8988,1.45116,4.85825,0.51506,0.26295,0.00363,1.92291,0.26085,0.14302,0.40157,0.51506,0.26295,0.8897,0.96093,0.9421,1.42235,1.92291,1.67583,5.15971
2026-01-02 07:00:00,12.11456,0.1699,0.38539,0.43172,0.27103,0.10801,0.32232,0.58607,1.68936,0.80741,1.62341,4.61817,0.1952,0.14302,0.8897,0.01547,0.01253,0.08954,0.01018,0.00288,0.00001,0.9381,1.89456,1.37909,1.97844,0.036,11.54218,0.40427,0.42909,0.85389,1.33915,4.90275,0.49506,0.26885,0.00363,1.92291,0.24798,0.14302,0.40427,0.49506,0.26885,0.8897,0.96093,0.9381,1.41958,1.92291,1.6288,4.90906
2026-01-02 08:00:00,10.697,0.15042,0.46341,0.48722,0.31103,0.05801,0.31904,0.54406,1.77617,0.77513,1.59472,4.36453,0.18321,0.14202,0.8897,0.01413,0.01103,0.07957,0.00895,-0.01177,0.00001,0.9381,1.87512,1.3065,1.95105,0.038,10.88467,0.40696,0.40052,0.79789,1.32415,4.93571,0.47605,0.27785,0.0039,1.92291,0.2351,0.14202,0.40696,0.47605,0.27785,0.8897,0.9574,0.9381,1.41695,1.92291,1.60051,4.65841
2026-01-02 09:00:00,9.10584,0.13073,0.52597,0.52248,0.33504,0.05147,0.29603,0.49406,1.83557,0.76453,1.55921,4.06869,0.17257,0.14202,0.8897,0.01161,0.00954,0.07093,0.00779,-0.01174,0.00001,0.9341,1.81791,1.2546,1.785,0.036,10.22717,0.40965,0.38066,0.74309,1.22614,4.94023,0.45705,0.29165,0.0039,1.92291,0.22223,0.14202,0.40965,0.45705,0.29165,0.8897,0.9574,0.9341,1.41442,1.92291,1.56284,4.40777
2026-01-02 10:00:00,7.63787,0.1127,0.57481,0.53656,0.34704,0.05001,0.28103,0.43805,1.86959,0.72807,1.48254,3.78827,0.16313,0.14302,0.89297,0.01038,0.00805,0.06311,0.00672,-0.00291,0.00001,0.9341,1.79917,1.18384,1.76562,0.04,9.56967,0.41778,0.36645,0.684,1.11312,4.90202,0.43405,0.31064,0.0039,1.92291,0.20935,0.14302,0.41778,0.43405,0.31064,0.89297,0.9574,0.9341,1.41208,1.92291,1.49654,4.15712
2026-01-02 11:00:00,6.51926,0.09813,0.60717,0.51639,0.35104,0.05401,0.26503,0.38104,1.85,0.6926,1.4688,3.51695,0.15475,0.14302,0.8897,0.00925,0.00655,0.05633,0.00573,0.00147,0.00001,0.9271,1.72633,1.11961,1.7311,0.06901,8.91216,0.42049,0.34789,0.6237,1.09712,4.83065,0.42205,0.33506,0.00418,1.91576,0.19647,0.14302,0.42049,0.42205,0.33506,0.8897,0.9574,0.9271,1.40997,1.91576,1.41847,3.90647
2026-01-02 12:00:00,5.73256,0.08907,0.60996,0.48306,0.35304,0.05001,0.24003,0.32704,1.79299,0.68762,1.42125,3.24068,0.1473,0.14302,0.8897,0.00854,0.00506,0.04999,0.00481,0.00439,0.00001,0.9271,1.63357,1.06306,1.63574,0.20002,8.25466,0.42321,0.36003,0.58244,1.04412,4.7467,0.40204,0.35854,0.00418,1.90862,0.1836,0.14302,0.42321,0.40204,0.35854,0.8897,0.9574,0.9271,1.40811,1.90862,1.35724,3.34167
2026-01-02 13:00:00,5.38512,0.08006,0.57978,0.44264,0.35304,0.04701,0.20402,0.27503,1.68936,0.67277,1.37448,3.07872,0.14067,0.14302,0.88642,0.00749,0.00486,0.04428,0.00439,0.00294,0.00001,0.9271,1.59564,1.01077,1.61883,0.46805,7.89801,0.43141,0.33882,0.57011,1.03312,4.79348,0.39004,0.38469,0.00418,1.90149,0.17393,0.14302,0.43141,0.39004,0.38469,0.88642,0.9574,0.9271,1.40663,1.90149,1.31144,2.9436
2026-01-02 14:00:00,5.3854,0.07136,0.54349,0.4013,0.35304,0.044,0.19602,0.22803,1.56155,0.64363,1.34812,2.9541,0.13479,0.14302,0.88642,0.00682,0.00466,0.03873,0.00398,0.0088,0.00001,0.9271,1.59549,0.96131,1.5095,0.72508,7.54136,0.44517,0.33263,0.56519,0.98211,4.82909,0.37804,0.40924,0.00418,1.90149,0.16427,0.14302,0.44517,0.37804,0.40924,0.88642,0.9574,0.9271,1.40553,1.90149,1.28417,2.85968
2026-01-02 15:00:00,5.559,0.06362,0.51757,0.37413,0.35304,0.042,0.17702,0.18802,1.44985,0.62933,1.3026,2.81925,0.12957,0.14402,0.88642,0.0062,0.00446,0.03346,0.00359,0.0073,0.00001,0.9231,1.57756,0.89943,1.48209,0.95811,7.18471,0.54195,0.33557,0.55045,0.9381,4.83104,0.37004,0.43097,0.00418,1.89437,0.15461,0.14402,0.54195,0.37004,0.43097,0.88642,0.9574,0.9231,1.40459,1.89437,1.24745,2.77576
2026-01-02 16:00:00,5.32707,0.05705,0.47848,0.34696,0.34904,0.039,0.16202,0.16702,1.33184,0.6152,1.25787,2.67691,0.12495,0.14402,0.88642,0.00562,0.00425,0.03005,0.00322,0.00144,0.00001,0.9231,1.50336,0.83813,1.50545,1.12012,6.82806,0.68743,0.31638,0.53076,0.9231,4.78409,0.35804,0.44924,0.0039,1.88727,0.14494,0.14402,0.68743,0.35804,0.44924,0.88642,0.95387,0.9231,1.404,1.88727,1.18651,2.69184
